athlete_id,gender,apto_genero,esforco_genero_hr,best_pred_marathon_s,target_s_gender,v_pred_mps,v_needed_mps,esforco_extra_pct_genero,hr_p80,hr_p90,hr_needed_bpm,num_runs,total_km,longest_run_km,median_pace_s_per_km,best_pace_s_per_km,avg_hr_bpm,mean_elev_gain_per_km,share_runs_ge_15k,slope_speed_mps_per_week,weeks_speed_goal,weeks_long_run,weeks_to_target_genero_est_hr
36259004,M,1,Já atinge,10743.434356423919,10800,3.927515038500697,3.9069444444444446,-0.5237559590377807,160.52,161.82000000000002,160.85672561259346,148,2087.4356,80.0,343.01527552962915,219.2397848968148,155.01631205673758,39.52270431720146,0.2905405405405405,0.01,0.0,0.0,0.0
36288626,F,0,Moderado,15182.62905522327,13500,2.7791629398653908,3.1255555555555556,12.463918927579773,164.8,174.3,166.3042564318458,87,826.044,20.0033,384.68577893878637,252.5189700211469,157.02,14.22539235198125,0.06896551724137931,0.01,34.63579798921757,5.0,24.0
37124981,F,0,Alto,15947.802275684358,13500,2.6458191085259934,3.1255555555555556,18.131868708773034,175.70000000000002,177.42000000000002,183.38744949438947,59,423.1657,15.188799999999999,419.4919085073682,331.76705111775595,162.90862068965518,14.60113615068518,0.01694915254237288,0.01,47.9688478181744,8.0,24.0
37580157,F,0,Moderado,15279.175759999434,13500,2.7616018470358616,3.1255555555555556,13.179079703699509,156.18,164.3,143.83649576528296,88,564.0024,28.6979,379.881854188135,313.8935541784907,153.8938775510204,10.47424620888138,0.045454545454545456,0.01,36.39173167880152,1.0,24.0
38870390,M,0,Moderado,14265.802534162996,10800,2.9577726103353545,3.9069444444444446,32.09076420521293,158.69,164.83999999999997,161.82248509764423,8,50.604,11.33,322.5328865601661,291.57024793388433,151.7,1.1461544541933444,0.0,0.1,9.49162342485665,10.0,12.0
39076296,M,0,Alto,12619.521009985854,10800,3.3436292840759174,3.9069444444444446,16.847416759128283,164.23999999999998,166.07,174.96590213919072,85,930.0,43.384,318.5736321567916,274.33539876074354,161.24285714285713,9.681290322580645,0.09411764705882353,0.01,56.32588344850787,0.0,24.0
39963418,M,0,Alto,14689.384242494456,10800,2.8724825563440173,3.9069444444444446,36.01281706013385,143.06,143.9,149.26900316294206,51,272.5773,17.0061,335.2061422801616,295.3354951359441,134.85686274509803,5.4278180905013,0.0196078431372549,0.01,103.43584522552018,7.0,24.0
45799771,M,0,Moderado,11847.028620874557,10800,3.5616525755371335,3.9069444444444446,9.694709452542194,158.68,166.08,152.23913193905838,73,749.3805,25.085900000000002,322.267520869734,234.67751398286856,146.34626865671643,20.421935185129584,0.2465753424657534,0.01,34.525734317299374,3.0,24.0
46817575,,0,Moderado,14566.698354143677,13500,2.8966756209376103,3.1255555555555556,7.901469289953162,,,,11,69.7734,21.1583,374.8365538282726,331.21753638052206,,4.209340522319394,0.09090909090909091,0.06511841027898022,3.514772840193012,5.0,6.0
5035018,F,1,Já atinge,11616.534931892587,13500,3.632322396255689,3.1255555555555556,-13.951593097091944,167.98,171.86,161.6649068167551,854,10230.4629,120.912,326.9586194883802,210.1534828807556,159.69124236252546,17.173983398151023,0.22365339578454332,0.01,0.0,0.0,0.0
5151970,M,1,Já atinge,10167.524235834037,10800,4.1499778138014705,3.9069444444444446,-5.856257075610773,154.1,157.0,150.60478196290424,1186,15209.7772,36.880199999999995,321.0797294826192,221.54940407535562,145.91135135135136,35.6696612229139,0.28330522765598654,0.01,0.0,0.0,0.0
5421161,M,1,Já atinge,10203.125673225919,10800,4.1354974300399086,3.9069444444444446,-5.526614136797043,149.98,155.86,146.9868511458403,571,6444.4748,27.2072,289.7694747076409,208.31446426954082,143.0836787564767,11.853657958286998,0.19439579684763572,0.01,0.0,2.0,0.0
5492554,M,0,Moderado,11900.30253799372,10800,3.545708175509434,3.9069444444444446,10.18798646290482,146.0,155.3,144.63720837097836,189,2385.7257,74.2877,368.54834729100514,227.89611905456667,138.0970297029703,35.15492162405762,0.2962962962962963,0.01,36.12001489201186,0.0,24.0
5688059,M,0,Moderado,11366.54368565646,10800,3.7122102520264133,3.9069444444444446,5.2457748671894375,158.6,162.4,161.41855869434104,728,9963.7713,173.858,366.6422985689924,161.84971098265896,150.61785714285713,35.87022315536287,0.25961538461538464,0.01,19.471472094593665,0.0,24.0
5861500,M,1,Já atinge,10305.276623134283,10800,4.094504353747921,3.9069444444444446,-4.580772008015892,157.78,162.61000000000004,161.8490446688588,379,2817.1599,21.0179,341.0461618542821,227.6313169222285,150.5811209439528,8.114626365368895,0.010554089709762533,0.01,0.0,5.0,0.0
6215611,M,1,Já atinge,6909.5570784116735,10800,6.106759018148169,3.9069444444444446,-36.02261964433636,162.04,169.60999999999999,158.27132535911062,797,7226.3067,93.6078,307.89428441929886,152.08971100518875,148.52268907563027,10.814556210297578,0.12045169385194479,0.01,0.0,0.0,0.0
6367873,M,1,Já atinge,9657.067404723295,10800,4.369338871898349,3.9069444444444446,-10.58270921552504,162.1,168.07999999999998,159.05542408294428,665,5667.7678,24.7638,300.34035507313035,179.76705634136366,154.53198757763977,13.917313267491306,0.1037593984962406,0.01,0.0,3.0,0.0
6583234,M,1,Já atinge,10714.845751174273,10800,3.9379941606136253,3.9069444444444446,-0.7884652669048781,158.7,160.6,153.4968540480055,674,5992.008,68.067,319.82043014159945,233.50069566269434,145.51304347826087,15.833239875514185,0.14391691394658754,0.01,0.0,0.0,0.0
7191483,M,0,Alto,12761.67827764409,10800,3.306383304922927,3.9069444444444446,18.16368775596381,161.92000000000002,167.54,149.55469012766474,90,1030.2199,41.457699999999996,325.1006124204688,259.7022471162673,157.10192307692307,20.413991226533287,0.08888888888888889,0.01,60.05010894125761,0.0,24.0
771514,M,0,Alto,12425.206469830191,10800,3.3959194241523663,3.9069444444444446,15.04820805398326,165.82,170.42000000000002,171.53575481033926,76,510.9575,15.978299999999999,344.8486741945624,247.70386863345394,158.95000000000002,9.161623031269723,0.013157894736842105,0.01,51.097392289978835,8.0,24.0
7947798,M,1,Já atinge,9419.034875450565,10800,4.479758335960252,3.9069444444444446,-12.786714116198475,145.6,149.14,142.61149601536817,984,11969.8462,75.9502,287.5336549988976,155.9511912252779,139.81924882629107,15.770119084738115,0.2693089430894309,0.01,0.0,0.0,0.0
8180382,M,1,Já atinge,6668.941316061262,10800,6.327091212870464,3.9069444444444446,-38.250543369803125,165.57999999999998,171.97,160.86738707765699,491,4828.6273,66.30380000000001,282.6758947839104,153.53648652282303,155.44210526315788,9.791312740165305,0.11812627291242363,0.01,0.0,0.0,0.0
8684584,M,1,Já atinge,10631.97766440806,10800,3.968687795616172,3.9069444444444446,-1.555762366592039,157.48,170.12,170.8241757902086,140,1313.7486,22.172400000000003,353.0352387945826,231.1752988047809,152.40113636363637,21.563714701579894,0.12142857142857143,0.01,0.0,4.0,0.0
